Time [s],Value,Parity Error,Framing Error


TX3
01 A4 80 03 00 08 02 00 05 FF FF 00 35 1F 00 B1 0A
3.3415789375,'1' (0x01),,
3.3418655,'164' (0xA4),,
3.34215225,'128' (0x80),,
3.3424389375,'0' (0x00),,
3.3427256875,'3' (0x03),,
3.343012375,, (0x2C),,
3.343299125,'2' (0x02),,
3.3435858125,'3' (0x03),,
3.3438725,'5' (0x05),,
3.34415925,'255' (0xFF),,
3.344446,'255' (0xFF),,
3.3447326875,'0' (0x00),,
3.345019375,C (0x43),,
3.345306125,'31' (0x1F),,
3.3455928125,$ (0x24),,
3.3458795,R (0x52),,
3.34616625,e (0x65),,
3.3464529375,c (0x63),,
3.3467396875,t (0x74),,
3.347026375,C (0x43),,
3.347313125,u (0x75),,
3.3475998125,r (0x72),,
3.3478865625,r (0x72),,
3.34817325,S (0x53),,
3.3484599375,h (0x68),,
3.3487466875,a (0x61),,
3.349033375,r (0x72),,
3.349320125,e (0x65),,
3.3496068125,E (0x45),,
3.3498935,r (0x72),,
3.35018025,r (0x72),,
3.3504669375,'4' (0x04),,		(Alarm monitor: 	0x01 - no Alarm,	0x02 - Minor Alarm,		0x03 - Major Alarm		0x04 - Off Alarm monitor)
3.3507536875,'0' (0x00),,		(LoByte RectCurrShareErr %)
3.351040375,'0' (0x00),,		(HiByte RectCurrShareErr %)
3.351327125,'0' (0x00),,		(Alarm monitor: 	0x01 - включено, 	0x00 - выключено)
3.3516138125,% (0x25),,
3.3519005625,' ' (0x20),,
3.35218725,' ' (0x20),,
3.3524739375,' ' (0x20),,
3.3527606875,' ' (0x20),,
3.353047375,' ' (0x20),,
3.353334125,' ' (0x20),,
3.3536208125,' ' (0x20),,
3.3539075625,' ' (0x20),,
3.35419425,' ' (0x20),,
3.3544809375,' ' (0x20),,
3.3547676875,' ' (0x20),,
3.355054375,' ' (0x20),,
3.355341125,' ' (0x20),,
3.3556278125,' ' (0x20),,
3.3559145625,'0' (0x00),,
3.35620125,'246' (0xF6),,
3.356488,1 (0x31),,
*************************************************************************

TX7
01 A4 80 03 00 08 02 00 05 FF FF 00 36 1F 00 B1 FA
3.369740875,'1' (0x01),,
3.3700013125,'164' (0xA4),,
3.37026175,'128' (0x80),,
3.37052225,'3' (0x03),,
3.3707826875,'0' (0x00),,
3.371043125,'8' (0x08),,
3.3713035625,'2' (0x02),,
3.371564,'0' (0x00),,
3.3718244375,'5' (0x05),,
3.372084875,'255' (0xFF),,
3.3723453125,'255' (0xFF),,
3.37260575,'0' (0x00),,
3.3728661875,6 (0x36),,
3.373126625,'31' (0x1F),,
3.3733870625,'0' (0x00),,
3.3736475,'177' (0xB1),,
3.3739079375,'250' (0xFA),,

RX7
01 A4 80 00 03 2C 02 03 05 FF FF 00 36 1F 24 52 65 63 74 69 66 69 65 72 45 72 72 6F 72 20 20 01 00 00 01 55 6E 69 74 28 73 29 20 20 20 20 20 20 20 20 00 27 CD
3.43139875,'1' (0x01),,
3.431685375,'164' (0xA4),,
